Feature,Gain,Importance
heavyp,2.85401734931185e-05,2.85401734931185e-05
sleekness,2.85345293143597e-05,2.85345293143597e-05
id,2.84590060687056e-05,2.84590060687056e-05
phonebuy,2.84152570183121e-05,2.84152570183121e-05
stope,2.84064322548073e-05,2.84064322548073e-05
repeat,2.83610427688673e-05,2.83610427688673e-05
electronic,2.83600478722203e-05,2.83600478722203e-05
probllem,2.83502711312605e-05,2.83502711312605e-05
adjust,2.82488105408424e-05,2.82488105408424e-05
ballistic,2.82214417606611e-05,2.82214417606611e-05
celllular,2.82086284494186e-05,2.82086284494186e-05
indiana,2.81974288510186e-05,2.81974288510186e-05
knowledgeable,2.81472157710419e-05,2.81472157710419e-05
whistlessuch,2.8128006538491e-05,2.8128006538491e-05
formal,2.81172628828587e-05,2.81172628828587e-05
disorted,2.807214562361e-05,2.807214562361e-05
estaba,2.80334257152544e-05,2.80334257152544e-05
blessmartin,2.79753906721391e-05,2.79753906721391e-05
expatriate,2.79739593379612e-05,2.79739593379612e-05
xs,2.79664597330709e-05,2.79664597330709e-05
dismal,2.79389362145882e-05,2.79389362145882e-05
excellentthis,2.79235364326955e-05,2.79235364326955e-05
economic,2.78688408659405e-05,2.78688408659405e-05
characteristicsthis,2.78283234976384e-05,2.78283234976384e-05
qualityreasonable,2.78167470890548e-05,2.78167470890548e-05
abroad,2.77391787018166e-05,2.77391787018166e-05
commonwealth,2.77275406284288e-05,2.77275406284288e-05
manually,2.7652180912926e-05,2.7652180912926e-05
blackberrians,2.75177239048834e-05,2.75177239048834e-05
hardstart,2.75010810924836e-05,2.75010810924836e-05
hell,2.74615682453901e-05,2.74615682453901e-05
plate,2.74447418604505e-05,2.74447418604505e-05
dial,2.74408378883803e-05,2.74408378883803e-05
terminal,2.74377262431667e-05,2.74377262431667e-05
balmicrvon,2.74364372346513e-05,2.74364372346513e-05
bug,2.73899560861097e-05,2.73899560861097e-05
envitouch,2.73840597116251e-05,2.73840597116251e-05
content,2.7378305261043e-05,2.7378305261043e-05
mossing,2.73673183268684e-05,2.73673183268684e-05
weigth,2.73668975967036e-05,2.73668975967036e-05
awersome,2.73162746013716e-05,2.73162746013716e-05
inherit,2.73132554958814e-05,2.73132554958814e-05
assistance,2.73128634503778e-05,2.73128634503778e-05
nest,2.73114070630547e-05,2.73114070630547e-05
rre,2.73075223669983e-05,2.73075223669983e-05
al,2.72899160618285e-05,2.72899160618285e-05
await,2.72885357549107e-05,2.72885357549107e-05
slighly,2.72778818426382e-05,2.72778818426382e-05
inovice,2.72553577120711e-05,2.72553577120711e-05
expectedjoycells,2.72156140412573e-05,2.72156140412573e-05
65279,2.7212787392586e-05,2.7212787392586e-05
s5,2.72010241794138e-05,2.72010241794138e-05
shoddy,2.71999372196695e-05,2.71999372196695e-05
incorporate,2.71941407752609e-05,2.71941407752609e-05
musical,2.71432230931961e-05,2.71432230931961e-05
radiation,2.71226549232491e-05,2.71226549232491e-05
assistant,2.70820542345707e-05,2.70820542345707e-05
handset,2.70772635116988e-05,2.70772635116988e-05
significan,2.70615101711917e-05,2.70615101711917e-05
roading,2.69780729890676e-05,2.69780729890676e-05
panic,2.69371753575277e-05,2.69371753575277e-05
sw,2.69303000833847e-05,2.69303000833847e-05
launch,2.68902864947626e-05,2.68902864947626e-05
calibrate,2.68839294878074e-05,2.68839294878074e-05
stale,2.6865837168267e-05,2.6865837168267e-05
october,2.68481644166754e-05,2.68481644166754e-05
clam,2.6784136323678e-05,2.6784136323678e-05
wear,2.67827913179372e-05,2.67827913179372e-05
stubborn,2.67800630471126e-05,2.67800630471126e-05
integrate,2.6689550569461e-05,2.6689550569461e-05
putting,2.66743481446897e-05,2.66743481446897e-05
takeover,2.6652897177471e-05,2.6652897177471e-05
hade,2.66311684716039e-05,2.66311684716039e-05
recieve,2.65492099969263e-05,2.65492099969263e-05
characterize,2.65017240119337e-05,2.65017240119337e-05
10mb,2.64877533905188e-05,2.64877533905188e-05
laptop,2.64672609616519e-05,2.64672609616519e-05
excelentes,2.64511903225728e-05,2.64511903225728e-05
gmaps,2.64486766294452e-05,2.64486766294452e-05
external,2.64420794921207e-05,2.64420794921207e-05
overallif,2.64279180766011e-05,2.64279180766011e-05
optimus,2.64256074806682e-05,2.64256074806682e-05
salaam,2.63968768978901e-05,2.63968768978901e-05
topof,2.63703694867245e-05,2.63703694867245e-05
category,2.63523117474712e-05,2.63523117474712e-05
upcoming,2.63170699937992e-05,2.63170699937992e-05
fraking,2.63088949007393e-05,2.63088949007393e-05
thesame,2.63062625032423e-05,2.63062625032423e-05
disatisfied,2.62018919289123e-05,2.62018919289123e-05
stl,2.6129037102383e-05,2.6129037102383e-05
bargain,2.60939717686232e-05,2.60939717686232e-05
fancy,2.60727255379846e-05,2.60727255379846e-05
anticipate,2.60604492285542e-05,2.60604492285542e-05
ubema1,2.60289392454602e-05,2.60289392454602e-05
protect,2.60176512377667e-05,2.60176512377667e-05
keysproximity,2.59797276711917e-05,2.59797276711917e-05
recover,2.59739088718108e-05,2.59739088718108e-05
vx11000,2.59692505073411e-05,2.59692505073411e-05
story,2.5964507622338e-05,2.5964507622338e-05
extraneous,2.58883511472203e-05,2.58883511472203e-05
65292,2.58229390558877e-05,2.58229390558877e-05
office,2.58035642351874e-05,2.58035642351874e-05
recoment,2.58013606489761e-05,2.58013606489761e-05
siii,2.57894194023404e-05,2.57894194023404e-05
appare,2.57491518142671e-05,2.57491518142671e-05
exclusivity,2.5731611343026e-05,2.5731611343026e-05
pony,2.57108616373316e-05,2.57108616373316e-05
salvador,2.57081999916789e-05,2.57081999916789e-05
s2,2.56894194325821e-05,2.56894194325821e-05
wide,2.56750886278889e-05,2.56750886278889e-05
lightness,2.56359983986763e-05,2.56359983986763e-05
silver,2.55927482775766e-05,2.55927482775766e-05
monitor,2.55808100143373e-05,2.55808100143373e-05
dare,2.55265951351337e-05,2.55265951351337e-05
estimate,2.5523621636898e-05,2.5523621636898e-05
straighttalk,2.55202528617601e-05,2.55202528617601e-05
nicely,2.55117147982525e-05,2.55117147982525e-05
howeverit,2.53372382463888e-05,2.53372382463888e-05
othrs,2.53137515285009e-05,2.53137515285009e-05
hesistant,2.52944566275577e-05,2.52944566275577e-05
2013,2.52650501296225e-05,2.52650501296225e-05
drive,2.52614413893284e-05,2.52614413893284e-05
haver,2.52469379041844e-05,2.52469379041844e-05
collage,2.51986638333945e-05,2.51986638333945e-05
unfortunate,2.51927666691956e-05,2.51927666691956e-05
retractable,2.51781975412893e-05,2.51781975412893e-05
isbn,2.51764319375504e-05,2.51764319375504e-05
spill,2.51442191496164e-05,2.51442191496164e-05
ding,2.51311146028177e-05,2.51311146028177e-05
funky,2.50702709877098e-05,2.50702709877098e-05
fabrican,2.50298049390442e-05,2.50298049390442e-05
phine,2.4979722176682e-05,2.4979722176682e-05
sip,2.49473441785367e-05,2.49473441785367e-05
disaster,2.49446802450551e-05,2.49446802450551e-05
gb,2.4936787394459e-05,2.4936787394459e-05
amzing,2.49061936702846e-05,2.49061936702846e-05
identical,2.49057886122534e-05,2.49057886122534e-05
yayyy,2.4873226062381e-05,2.4873226062381e-05
xl,2.48605124097614e-05,2.48605124097614e-05
outline,2.48507551905576e-05,2.48507551905576e-05
innocent,2.48242807897214e-05,2.48242807897214e-05
chase,2.48033429350155e-05,2.48033429350155e-05
world,2.47871632173757e-05,2.47871632173757e-05
translation,2.4781172553801e-05,2.4781172553801e-05
1100,2.46999001733499e-05,2.46999001733499e-05
graffito,2.46681921530292e-05,2.46681921530292e-05
nob,2.46677256410032e-05,2.46677256410032e-05
blackberryu,2.45982687214534e-05,2.45982687214534e-05
reorder,2.45851593630378e-05,2.45851593630378e-05
notorious,2.45774692924038e-05,2.45774692924038e-05
4hour,2.45428021823628e-05,2.45428021823628e-05
3mhz,2.45340104117104e-05,2.45340104117104e-05
private,2.4532762958459e-05,2.4532762958459e-05
watcing,2.45290691592431e-05,2.45290691592431e-05
creation,2.44939445974774e-05,2.44939445974774e-05
evin,2.44003698561394e-05,2.44003698561394e-05
remedy,2.4390533689931e-05,2.4390533689931e-05
follow,2.43267557960569e-05,2.43267557960569e-05
noika,2.43179708895038e-05,2.43179708895038e-05
scan,2.41703857654702e-05,2.41703857654702e-05
pick,2.41703395286388e-05,2.41703395286388e-05
handy,2.41699272425516e-05,2.41699272425516e-05
nifty,2.41355714182862e-05,2.41355714182862e-05
delevery,2.40971810396653e-05,2.40971810396653e-05
bueno,2.40847955861886e-05,2.40847955861886e-05
flaw,2.40502335970482e-05,2.40502335970482e-05
mo,2.40186415448434e-05,2.40186415448434e-05
slide,2.39945681529839e-05,2.39945681529839e-05
italian,2.39562958234654e-05,2.39562958234654e-05
ics,2.38884601434048e-05,2.38884601434048e-05
tee,2.38205533110638e-05,2.38205533110638e-05
distance,2.37531629740585e-05,2.37531629740585e-05
manage,2.37252617631931e-05,2.37252617631931e-05
assumption,2.36991246088307e-05,2.36991246088307e-05
swiftly,2.36723947897928e-05,2.36723947897928e-05
convenient,2.36422202922848e-05,2.36422202922848e-05
root,2.36337775783231e-05,2.36337775783231e-05
physically,2.36243861687257e-05,2.36243861687257e-05
upside,2.3599692595038e-05,2.3599692595038e-05
timming,2.35885584306912e-05,2.35885584306912e-05
configurated,2.3571492323552e-05,2.3571492323552e-05
hillside,2.35440670777474e-05,2.35440670777474e-05
smartphione,2.35063551960618e-05,2.35063551960618e-05
footprint,2.34728601786232e-05,2.34728601786232e-05
bnds,2.34721112797745e-05,2.34721112797745e-05
i9275,2.34683016665834e-05,2.34683016665834e-05
desktop,2.34583359998597e-05,2.34583359998597e-05
buyfast,2.34525853861298e-05,2.34525853861298e-05
importance,2.343741452768e-05,2.343741452768e-05
automaticaly,2.34306342967647e-05,2.34306342967647e-05
pop,2.33711355179457e-05,2.33711355179457e-05
upgradable,2.33244151804445e-05,2.33244151804445e-05
9300,2.33197740997919e-05,2.33197740997919e-05
ock,2.32874147959591e-05,2.32874147959591e-05
predictible,2.32777200794435e-05,2.32777200794435e-05
difficulty,2.32673725339812e-05,2.32673725339812e-05
purpleish,2.32319036208459e-05,2.32319036208459e-05
fundamental,2.32188852110289e-05,2.32188852110289e-05
herthank,2.32186163566183e-05,2.32186163566183e-05
alive,2.32183758681898e-05,2.32183758681898e-05
age,2.32167647282185e-05,2.32167647282185e-05
sabes,2.31945460234015e-05,2.31945460234015e-05
aid,2.31394419176371e-05,2.31394419176371e-05
brightly,2.31136944814928e-05,2.31136944814928e-05
brazillian,2.3108168456565e-05,2.3108168456565e-05
unremarkable,2.30454807619498e-05,2.30454807619498e-05
hick,2.30401481465851e-05,2.30401481465851e-05
excelentewe,2.30258378666176e-05,2.30258378666176e-05
skool,2.30106179779457e-05,2.30106179779457e-05
asisted,2.29773098728317e-05,2.29773098728317e-05
fedex,2.29529975188761e-05,2.29529975188761e-05
bend,2.29219653346999e-05,2.29219653346999e-05
4in,2.29126920865795e-05,2.29126920865795e-05
wisely,2.28917177323739e-05,2.28917177323739e-05
mub,2.28901616407199e-05,2.28901616407199e-05
stupidly,2.28860151455425e-05,2.28860151455425e-05
cheer,2.28303684944651e-05,2.28303684944651e-05
freely,2.28209235584064e-05,2.28209235584064e-05
04,2.2815312552274e-05,2.2815312552274e-05
rethink,2.28135341119212e-05,2.28135341119212e-05
selles,2.28128893767858e-05,2.28128893767858e-05
curly,2.28067157159978e-05,2.28067157159978e-05
treatment,2.27926114065493e-05,2.27926114065493e-05
wierd,2.27763232195745e-05,2.27763232195745e-05
slightly,2.27742338963307e-05,2.27742338963307e-05
internatioal,2.27740538206779e-05,2.27740538206779e-05
meeee,2.27512147969438e-05,2.27512147969438e-05
mix,2.2743661525133e-05,2.2743661525133e-05
instagram,2.27323992091205e-05,2.27323992091205e-05
analog,2.27126371954741e-05,2.27126371954741e-05
480p,2.26941552579936e-05,2.26941552579936e-05
ohter,2.26787818695646e-05,2.26787818695646e-05
duration,2.26777135927475e-05,2.26777135927475e-05
gunk,2.26685294946849e-05,2.26685294946849e-05
dk31,2.26551030855372e-05,2.26551030855372e-05
philippines,2.25995757982146e-05,2.25995757982146e-05
farconsider,2.25960004513324e-05,2.25960004513324e-05
ps,2.25859603427805e-05,2.25859603427805e-05
absolute,2.25665439030114e-05,2.25665439030114e-05
idk,2.25449808290705e-05,2.25449808290705e-05
setup,2.25336131425347e-05,2.25336131425347e-05
safely,2.25280924848011e-05,2.25280924848011e-05
celphones,2.25177189361326e-05,2.25177189361326e-05
favorite,2.24401628049578e-05,2.24401628049578e-05
log,2.24289420441722e-05,2.24289420441722e-05
jewel,2.24216807270683e-05,2.24216807270683e-05
obeserved,2.24122211582202e-05,2.24122211582202e-05
headche,2.23956977640827e-05,2.23956977640827e-05
prosscesor,2.22897269764247e-05,2.22897269764247e-05
razer,2.22886544880902e-05,2.22886544880902e-05
questio,2.22603642401635e-05,2.22603642401635e-05
vn,2.22396848965672e-05,2.22396848965672e-05
inexpensively,2.22135625566775e-05,2.22135625566775e-05
crow,2.21871777970922e-05,2.21871777970922e-05
cauple,2.21577679522107e-05,2.21577679522107e-05
ten,2.21527543457149e-05,2.21527543457149e-05
notaining,2.21377595112698e-05,2.21377595112698e-05
strat,2.21117265979277e-05,2.21117265979277e-05
customize,2.21054741812303e-05,2.21054741812303e-05
grreat,2.20766795659374e-05,2.20766795659374e-05
closely,2.20623686477976e-05,2.20623686477976e-05
practice,2.20549553157775e-05,2.20549553157775e-05
uncomfortable,2.20352235653773e-05,2.20352235653773e-05
merchandise,2.20077916287615e-05,2.20077916287615e-05
n8,2.19963883476954e-05,2.19963883476954e-05
20mb,2.19784380338507e-05,2.19784380338507e-05
400,2.19480891617747e-05,2.19480891617747e-05
67,2.19225143362288e-05,2.19225143362288e-05
enviroments,2.186048457772e-05,2.186048457772e-05
bataries,2.18436575160931e-05,2.18436575160931e-05
asap,2.18265242047969e-05,2.18265242047969e-05
solivae,2.18256965414557e-05,2.18256965414557e-05
42mb,2.18186191178957e-05,2.18186191178957e-05
brandnew,2.17954678163533e-05,2.17954678163533e-05
overtake,2.17765184923332e-05,2.17765184923332e-05
momma,2.17448001446318e-05,2.17448001446318e-05
trooper,2.17318540991328e-05,2.17318540991328e-05
hsdpa,2.17298745979186e-05,2.17298745979186e-05
avail,2.17238589423433e-05,2.17238589423433e-05
butt,2.17034833325323e-05,2.17034833325323e-05
timeno,2.16954876456806e-05,2.16954876456806e-05
professionally,2.16666838533157e-05,2.16666838533157e-05
foreclose,2.16408871430047e-05,2.16408871430047e-05
kp500,2.16342416707282e-05,2.16342416707282e-05
evaluation,2.15731377184773e-05,2.15731377184773e-05
suitable,2.15724858625297e-05,2.15724858625297e-05
tremendously,2.15462912136054e-05,2.15462912136054e-05
ama,2.15120504683108e-05,2.15120504683108e-05
red,2.14942504531376e-05,2.14942504531376e-05
dell,2.14840531046051e-05,2.14840531046051e-05
samung,2.14401294561259e-05,2.14401294561259e-05
heaphones,2.13962014201253e-05,2.13962014201253e-05
knock,2.13595714869346e-05,2.13595714869346e-05
penny,2.13356401893555e-05,2.13356401893555e-05
timely,2.13275704543052e-05,2.13275704543052e-05
6555,2.13266526200841e-05,2.13266526200841e-05
bogus,2.12832463545544e-05,2.12832463545544e-05
gokeyboard,2.1213328355574e-05,2.1213328355574e-05
elate,2.11938884966925e-05,2.11938884966925e-05
500,2.11598401006971e-05,2.11598401006971e-05
balackberry,2.11575581446199e-05,2.11575581446199e-05
env,2.10640463787968e-05,2.10640463787968e-05
current,2.10609259065358e-05,2.10609259065358e-05
es,2.10353637083788e-05,2.10353637083788e-05
kita,2.10352895724208e-05,2.10352895724208e-05
bar,2.10055637250495e-05,2.10055637250495e-05
partner,2.09716577139436e-05,2.09716577139436e-05
misfire,2.09549183743069e-05,2.09549183743069e-05
occur,2.09244341768289e-05,2.09244341768289e-05
nigh,2.09067107312632e-05,2.09067107312632e-05
phoness,2.08619052604002e-05,2.08619052604002e-05
divice,2.08577342863336e-05,2.08577342863336e-05
perfecly,2.08542602472104e-05,2.08542602472104e-05
finicky,2.08448656240793e-05,2.08448656240793e-05
pos,2.08302794633924e-05,2.08302794633924e-05
youself,2.07793753898813e-05,2.07793753898813e-05
memorycontact,2.07414001435492e-05,2.07414001435492e-05
unpaid,2.07170649534206e-05,2.07170649534206e-05
techy,2.07121583778659e-05,2.07121583778659e-05
preferably,2.06888890828073e-05,2.06888890828073e-05
gamma,2.06339417496709e-05,2.06339417496709e-05
soooooooooo,2.06284819267505e-05,2.06284819267505e-05
motorolla,2.06152422148528e-05,2.06152422148528e-05
celllphone,2.06140172440181e-05,2.06140172440181e-05
eye,2.06010553765913e-05,2.06010553765913e-05
doo,2.06008419721154e-05,2.06008419721154e-05
ii,2.05830856829152e-05,2.05830856829152e-05
imei,2.05708343028992e-05,2.05708343028992e-05
99,2.05272887790068e-05,2.05272887790068e-05
arguably,2.04748368208026e-05,2.04748368208026e-05
pare,2.04684567277572e-05,2.04684567277572e-05
sixtie,2.04654911694692e-05,2.04654911694692e-05
800,2.04053593846147e-05,2.04053593846147e-05
wth,2.04027173108905e-05,2.04027173108905e-05
everytime,2.03868923467545e-05,2.03868923467545e-05
subsequent,2.03782775473974e-05,2.03782775473974e-05
consumer,2.03612235526957e-05,2.03612235526957e-05
cabke,2.02822480550581e-05,2.02822480550581e-05
extensive,2.01830415968847e-05,2.01830415968847e-05
hansg0045,2.01100609730678e-05,2.01100609730678e-05
perfecto,2.01053995134299e-05,2.01053995134299e-05
c2,2.00901773432928e-05,2.00901773432928e-05
configure,2.00762264378128e-05,2.00762264378128e-05
adjustment,2.00648048923103e-05,2.00648048923103e-05
surf,2.00042373478659e-05,2.00042373478659e-05
9930,1.99829664847603e-05,1.99829664847603e-05
everyonce,1.99539683610992e-05,1.99539683610992e-05
quiet,1.99441802998832e-05,1.99441802998832e-05
puppy,1.99316024165011e-05,1.99316024165011e-05
connectivity,1.99264040413898e-05,1.99264040413898e-05
sensational,1.98867688408499e-05,1.98867688408499e-05
casebecuase,1.98759411656841e-05,1.98759411656841e-05
standby,1.98137033746805e-05,1.98137033746805e-05
ves,1.98027718855069e-05,1.98027718855069e-05
troublesome,1.97799479263188e-05,1.97799479263188e-05
awww,1.97435551279675e-05,1.97435551279675e-05
proformance,1.96866109011544e-05,1.96866109011544e-05
recorder,1.96285186036687e-05,1.96285186036687e-05
arived,1.95957686153778e-05,1.95957686153778e-05
advertize,1.95850319656584e-05,1.95850319656584e-05
pny,1.95493828635174e-05,1.95493828635174e-05
trademark,1.95409980240889e-05,1.95409980240889e-05
huiawei,1.94859491119213e-05,1.94859491119213e-05
landscape,1.94800246234237e-05,1.94800246234237e-05
spain,1.9454822862968e-05,1.9454822862968e-05
strt,1.94322413562884e-05,1.94322413562884e-05
term,1.94259784606471e-05,1.94259784606471e-05
global,1.94034131720021e-05,1.94034131720021e-05
familiarize,1.94032910256418e-05,1.94032910256418e-05
facinate,1.93917665046461e-05,1.93917665046461e-05
spigen,1.9390477849373e-05,1.9390477849373e-05
awsum,1.93749176760098e-05,1.93749176760098e-05
everytihng,1.93715832281255e-05,1.93715832281255e-05
selection,1.93706193003538e-05,1.93706193003538e-05
accommodate,1.93661104598728e-05,1.93661104598728e-05
loss,1.93627361455458e-05,1.93627361455458e-05
acrivate,1.93273292442374e-05,1.93273292442374e-05
dent,1.92659991866246e-05,1.92659991866246e-05
fiddle,1.9204030258609e-05,1.9204030258609e-05
deadly,1.91980715135857e-05,1.91980715135857e-05
individual,1.91929898349583e-05,1.91929898349583e-05
zealand,1.91916121759635e-05,1.91916121759635e-05
contaceted,1.91573585717442e-05,1.91573585717442e-05
usps,1.91387123980966e-05,1.91387123980966e-05
houston,1.90986162674639e-05,1.90986162674639e-05
slick,1.90929677620301e-05,1.90929677620301e-05
shoul,1.90926175314416e-05,1.90926175314416e-05
dimension,1.90905848798922e-05,1.90905848798922e-05
aqccesories,1.90804419475514e-05,1.90804419475514e-05
wacky,1.90646693431369e-05,1.90646693431369e-05
touchpad,1.90633925989974e-05,1.90633925989974e-05
scrashes,1.90616352803897e-05,1.90616352803897e-05
rony,1.90514854602844e-05,1.90514854602844e-05
class,1.90304923082181e-05,1.90304923082181e-05
cutter,1.89783840634303e-05,1.89783840634303e-05
switchover,1.89765493826315e-05,1.89765493826315e-05
lift,1.89701298209587e-05,1.89701298209587e-05
offcons,1.89656984869352e-05,1.89656984869352e-05
treasure,1.8882213875124e-05,1.8882213875124e-05
fanboy,1.88524302303361e-05,1.88524302303361e-05
hundred,1.88261865037361e-05,1.88261865037361e-05
bear,1.88219411526259e-05,1.88219411526259e-05
rural,1.87842468523252e-05,1.87842468523252e-05
chage,1.87766308812732e-05,1.87766308812732e-05
corrode,1.87522498685975e-05,1.87522498685975e-05
condescendingly,1.87499093614867e-05,1.87499093614867e-05
harmful,1.87373298804467e-05,1.87373298804467e-05
meh,1.87262165679034e-05,1.87262165679034e-05
nearby,1.86924615517812e-05,1.86924615517812e-05
german,1.86918152540172e-05,1.86918152540172e-05
airview,1.86879779243313e-05,1.86879779243313e-05
32gb,1.86203789917293e-05,1.86203789917293e-05
13m,1.85919499438451e-05,1.85919499438451e-05
behalf,1.85828601175463e-05,1.85828601175463e-05
assemble,1.84513037276648e-05,1.84513037276648e-05
personnel,1.84070326360444e-05,1.84070326360444e-05
confiscate,1.83116307307894e-05,1.83116307307894e-05
common,1.82840764291975e-05,1.82840764291975e-05
alli,1.8280817797972e-05,1.8280817797972e-05
min,1.82465598734704e-05,1.82465598734704e-05
iphone3,1.82334498667083e-05,1.82334498667083e-05
smartcellphone,1.82312161946249e-05,1.82312161946249e-05
posibility,1.82088480685267e-05,1.82088480685267e-05
fist,1.81620805998273e-05,1.81620805998273e-05
destroyedvery,1.81607390806922e-05,1.81607390806922e-05
specter,1.81548048819432e-05,1.81548048819432e-05
itfor,1.81543776003562e-05,1.81543776003562e-05
whistle,1.8102445992504e-05,1.8102445992504e-05
dinamic,1.81022808181613e-05,1.81022808181613e-05
post,1.80746499625627e-05,1.80746499625627e-05
bother,1.80629693437307e-05,1.80629693437307e-05
persistant,1.8055849469078e-05,1.8055849469078e-05
membership,1.80202610361958e-05,1.80202610361958e-05
navergarlo,1.80199302946492e-05,1.80199302946492e-05
freindly,1.80153192854341e-05,1.80153192854341e-05
previously,1.79812286612962e-05,1.79812286612962e-05
mild,1.79264960417668e-05,1.79264960417668e-05
procedure,1.79189339208898e-05,1.79189339208898e-05
relate,1.79151418421857e-05,1.79151418421857e-05
kepted,1.79106631185425e-05,1.79106631185425e-05
retire,1.78967437376596e-05,1.78967437376596e-05
spare,1.78947554039318e-05,1.78947554039318e-05
eriksson,1.78864812584748e-05,1.78864812584748e-05
swear,1.78820418156941e-05,1.78820418156941e-05
reluctant,1.78808887455822e-05,1.78808887455822e-05
dex,1.78659794674969e-05,1.78659794674969e-05
companyas,1.78519097401883e-05,1.78519097401883e-05
improvement,1.78445897065339e-05,1.78445897065339e-05
aspect,1.78399834941081e-05,1.78399834941081e-05
definitive,1.77902478538177e-05,1.77902478538177e-05
mgp,1.77789327206492e-05,1.77789327206492e-05
sansung,1.77658808070566e-05,1.77658808070566e-05
comos,1.77629981590193e-05,1.77629981590193e-05
regime,1.77447925836282e-05,1.77447925836282e-05
powerfullyou,1.76982641365434e-05,1.76982641365434e-05
adequately,1.76957748531726e-05,1.76957748531726e-05
mbps,1.7688949994579e-05,1.7688949994579e-05
american,1.76269550202637e-05,1.76269550202637e-05
grainy,1.75946433231179e-05,1.75946433231179e-05
camara,1.75316322070653e-05,1.75316322070653e-05
rediculous,1.75253952117746e-05,1.75253952117746e-05
oblige,1.74701301205307e-05,1.74701301205307e-05
9810,1.74640933910922e-05,1.74640933910922e-05
razor,1.74495749733112e-05,1.74495749733112e-05
photographer,1.74480496856906e-05,1.74480496856906e-05
capacity,1.74144491500919e-05,1.74144491500919e-05
unrestrained,1.73662620922112e-05,1.73662620922112e-05
lv,1.73457102937331e-05,1.73457102937331e-05
relic,1.73333233800058e-05,1.73333233800058e-05
frech,1.73302559757813e-05,1.73302559757813e-05
betterin,1.73284563661996e-05,1.73284563661996e-05
alert,1.72932025388981e-05,1.72932025388981e-05
accord,1.72800551577269e-05,1.72800551577269e-05
special,1.72381760454393e-05,1.72381760454393e-05
gripload,1.72335083565876e-05,1.72335083565876e-05
trashed,1.72290843790709e-05,1.72290843790709e-05
52nd,1.72117538165078e-05,1.72117538165078e-05
ultrabook,1.71726325001795e-05,1.71726325001795e-05
miniature,1.71592912703596e-05,1.71592912703596e-05
enteir,1.71548211037898e-05,1.71548211037898e-05
energy,1.71208509047094e-05,1.71208509047094e-05
9105,1.7118576914813e-05,1.7118576914813e-05
hesitant,1.7100521705538e-05,1.7100521705538e-05
phonesi,1.70439131564012e-05,1.70439131564012e-05
rica,1.69615473048053e-05,1.69615473048053e-05
ankerbatteries,1.69332652227036e-05,1.69332652227036e-05
speedy,1.69330281589842e-05,1.69330281589842e-05
upgradeable,1.69054926803199e-05,1.69054926803199e-05
surfer,1.68736561470883e-05,1.68736561470883e-05
clarity,1.68560620876095e-05,1.68560620876095e-05
se,1.6854345053469e-05,1.6854345053469e-05
elegant,1.68267971453106e-05,1.68267971453106e-05
masterpiece,1.68230001069508e-05,1.68230001069508e-05
qualitative,1.68078690591512e-05,1.68078690591512e-05
tinker,1.68048538552981e-05,1.68048538552981e-05
gcm,1.68035965678275e-05,1.68035965678275e-05
lol2,1.67813112909778e-05,1.67813112909778e-05
expand,1.67781234884305e-05,1.67781234884305e-05
subsidize,1.67662189770065e-05,1.67662189770065e-05
aford,1.6733909364308e-05,1.6733909364308e-05
quest,1.6732438273229e-05,1.6732438273229e-05
road,1.66957449825657e-05,1.66957449825657e-05
telecomthe,1.66911920894169e-05,1.66911920894169e-05
phoone,1.66891774173337e-05,1.66891774173337e-05
80,1.66844952906003e-05,1.66844952906003e-05
manufacture,1.66781772588738e-05,1.66781772588738e-05
morningpeople,1.66775627978257e-05,1.66775627978257e-05
4yrs,1.66756447008872e-05,1.66756447008872e-05
atomatically,1.66706018926464e-05,1.66706018926464e-05
packsan,1.66636779419433e-05,1.66636779419433e-05
norwegian,1.66511213506864e-05,1.66511213506864e-05
kingdom,1.66115188510021e-05,1.66115188510021e-05
ppl,1.66090588675734e-05,1.66090588675734e-05
2014hi,1.6565954102238e-05,1.6565954102238e-05
jawbone,1.656541663799e-05,1.656541663799e-05
everythig,1.65531052475132e-05,1.65531052475132e-05
reputatiin,1.65134886976527e-05,1.65134886976527e-05
turkish,1.64889699359618e-05,1.64889699359618e-05
crazy,1.64886995561205e-05,1.64886995561205e-05
classic,1.64822044674162e-05,1.64822044674162e-05
gimmicky,1.6467147476985e-05,1.6467147476985e-05
activaton,1.6463980636304e-05,1.6463980636304e-05
cpu,1.64629575847212e-05,1.64629575847212e-05
test,1.64598925620866e-05,1.64598925620866e-05
thereforei,1.64557414963911e-05,1.64557414963911e-05
strength,1.64247845929858e-05,1.64247845929858e-05
palm,1.63992271517506e-05,1.63992271517506e-05
sur,1.63988882032785e-05,1.63988882032785e-05
ribbon,1.63924890129816e-05,1.63924890129816e-05
concert,1.63891371042625e-05,1.63891371042625e-05
sox,1.63873421883923e-05,1.63873421883923e-05
booklet,1.63628109867346e-05,1.63628109867346e-05
theevo,1.63510771278832e-05,1.63510771278832e-05
reallywould,1.6319202145697e-05,1.6319202145697e-05
venezuelan,1.63183438443925e-05,1.63183438443925e-05
rubberization,1.63170571398681e-05,1.63170571398681e-05
fortune,1.63029024802835e-05,1.63029024802835e-05
burk,1.6300089526694e-05,1.6300089526694e-05
ju,1.62903898487486e-05,1.62903898487486e-05
anxious,1.62882475431888e-05,1.62882475431888e-05
int,1.62843808893519e-05,1.62843808893519e-05
